customer_id,city,sex,date_birth,date_join,age_join,date_quit,duration,q1,q2,q3,q4,q5
DG048369,London,F,1982-01-02,2011-08-02,29.58,2013-07-09,23.23,4,7,4,10,1
DG048553,Sheffield,F,1975-07-10,2013-06-07,37.91,2014-07-27,13.63,4,7,-1,-1,2
DG048588,Southampton,M,1977-12-04,2010-11-21,32.96,2010-12-08,0.56,6,8,7,10,3
DG048600,London,F,1956-01-25,2012-08-23,56.58,2013-10-28,14.16,6,8,5,10,-1
DG048935,Glasgow,F,1967-09-16,2013-07-22,45.85,NA,NA,NA,NA,NA,NA,NA
DG049063,Manchester,F,1978-08-25,2010-07-22,31.91,NA,NA,NA,NA,NA,NA,NA
DG049182,Nottingham,M,1972-05-01,2013-11-20,41.56,NA,NA,NA,NA,NA,NA,NA
DG049521,Sheffield,M,1967-12-01,2010-10-05,42.84,NA,NA,NA,NA,NA,NA,NA
DG050008,London,M,1981-07-23,2011-02-07,29.54,NA,NA,NA,NA,NA,NA,NA
DG050055,Birmingham,M,1972-01-03,2010-03-02,38.16,NA,NA,NA,NA,NA,NA,NA
DG050505,Glasgow,F,1953-08-26,2010-10-15,57.14,2014-02-20,40.21,9,8,7,0,0
DG050555,Southampton,F,1968-01-01,2010-02-04,42.09,NA,NA,NA,NA,NA,NA,NA
DG050589,Glasgow,F,1971-07-26,2012-04-10,40.71,NA,NA,NA,NA,NA,NA,NA
DG050678,Southampton,M,1962-02-28,2010-02-04,47.93,2012-11-20,33.51,8,8,7,10,1
DG050735,Leeds,M,1977-02-06,2011-12-30,34.89,2012-09-20,8.71,8,4,-1,5,1
DG050824,London,F,1965-11-08,2010-02-16,44.27,NA,NA,NA,NA,NA,NA,NA
DG050898,London,F,1969-08-24,2011-12-05,42.28,NA,NA,NA,NA,NA,NA,NA
DG051284,Manchester,M,1953-10-20,2013-09-22,59.92,NA,NA,NA,NA,NA,NA,NA
DG051545,Liverpool,F,1980-01-23,2012-05-21,32.33,2012-10-24,5.13,7,8,-1,8,1
DG051660,London,M,1970-10-24,2010-08-03,39.78,2013-01-05,29.11,8,8,7,-1,1
DG051881,Leeds,M,1930-03-24,2011-05-21,81.16,NA,NA,NA,NA,NA,NA,NA
DG051951,Manchester,M,1976-03-16,2010-11-12,34.66,2015-06-13,55,5,8,5,6,0
DG052366,Newcastle upon Tyne,F,1980-03-05,2011-08-12,31.44,NA,NA,NA,NA,NA,NA,NA
DG052932,London,M,1980-08-02,2012-08-14,32.03,NA,NA,NA,NA,NA,NA,NA
DG052998,Manchester,F,1971-12-27,2012-09-06,40.7,NA,NA,NA,NA,NA,NA,NA
DG053322,Liverpool,F,1983-11-15,2013-08-12,29.74,NA,NA,NA,NA,NA,NA,NA
DG053913,Newcastle upon Tyne,F,1973-06-24,2012-02-15,38.64,NA,NA,NA,NA,NA,NA,NA
DG054166,Sheffield,M,1969-04-16,2010-11-15,41.58,NA,NA,NA,NA,NA,NA,NA
DG054177,Leeds,F,1964-01-14,2012-02-29,48.13,2012-11-08,8.31,8,6,6,7,2
DG054477,Birmingham,F,1979-05-16,2012-03-23,32.85,NA,NA,NA,NA,NA,NA,NA
DG055071,Glasgow,F,1970-05-14,2011-12-08,41.57,NA,NA,NA,NA,NA,NA,NA
DG055131,Newcastle upon Tyne,M,1965-11-07,2011-03-02,45.31,2011-06-18,3.55,NA,NA,NA,NA,NA
DG055461,Leeds,M,1988-01-20,2013-05-21,25.33,NA,NA,NA,NA,NA,NA,NA
DG055462,London,F,1981-03-02,2011-12-06,30.76,NA,NA,NA,NA,NA,NA,NA
DG055802,Nottingham,M,1980-01-11,2010-11-01,30.81,NA,NA,NA,NA,NA,NA,NA
DG055854,Leeds,F,1983-11-27,2013-08-01,29.68,NA,NA,NA,NA,NA,NA,NA
DG056003,London,F,1978-07-03,2012-07-07,34.01,NA,NA,NA,NA,NA,NA,NA
DG056271,Glasgow,F,1980-11-03,2012-04-15,31.45,2013-06-08,13.77,8,8,5,0,2
DG056296,Birmingham,F,1963-08-07,2010-12-30,47.4,NA,NA,NA,NA,NA,NA,NA
DG056355,London,F,1975-05-28,2011-04-07,35.86,NA,NA,NA,NA,NA,NA,NA
DG056629,Sheffield,M,1972-07-13,2013-06-03,40.89,NA,NA,NA,NA,NA,NA,NA
DG056674,Liverpool,M,1978-03-14,2013-05-16,35.17,NA,NA,NA,NA,NA,NA,NA
DG056934,Birmingham,F,1977-01-05,2011-10-19,34.78,NA,NA,NA,NA,NA,NA,NA
DG056974,Manchester,F,1988-04-09,2010-07-06,22.24,NA,NA,NA,NA,NA,NA,NA
DG057662,Birmingham,M,1981-09-04,2012-06-30,30.82,2013-01-30,7.03,6,9,5,3,0
DG057761,Liverpool,F,1961-03-03,2012-11-24,51.73,2014-09-06,21.39,6,7,1,7,1
DG057796,Leeds,F,1978-02-22,2010-09-13,32.56,NA,NA,NA,NA,NA,NA,NA
DG057817,London,M,1982-08-18,2012-10-22,30.18,2013-05-07,6.47,7,7,6,10,2
DG057877,Leeds,F,1990-01-04,2011-12-16,21.95,NA,NA,NA,NA,NA,NA,NA
DG058066,Birmingham,M,1991-06-10,2011-04-07,19.82,2014-08-12,40.18,7,8,4,0,0
DG058186,Nottingham,F,1983-11-13,2011-10-26,27.95,2015-06-20,43.79,-1,9,-1,8,3
DG058326,Leeds,M,1937-09-24,2012-11-10,75.13,NA,NA,NA,NA,NA,NA,NA
DG058522,Sheffield,M,1947-03-16,2010-11-27,63.7,2011-01-03,1.22,5,-1,7,1,0
DG058606,Manchester,F,1974-06-10,2011-05-25,36.96,2015-06-26,49.05,-1,8,4,4,3
DG058958,Leeds,F,1966-12-11,2010-02-15,43.18,2011-04-01,13.47,7,6,4,7,2
DG059647,Birmingham,M,1974-01-23,2011-07-12,37.46,2013-10-27,27.53,NA,NA,NA,NA,NA
DG059696,Nottingham,F,1973-12-22,2010-05-07,36.37,NA,NA,NA,NA,NA,NA,NA
DG060057,Nottingham,F,1974-10-10,2010-05-31,35.64,NA,NA,NA,NA,NA,NA,NA
DG060062,Leeds,M,1990-08-10,2012-04-22,21.7,NA,NA,NA,NA,NA,NA,NA
DG060090,Birmingham,M,1975-06-22,2013-05-12,37.89,NA,NA,NA,NA,NA,NA,NA
DG060091,Birmingham,F,1979-03-12,2011-07-16,32.34,2015-03-06,43.66,7,10,6,-1,2
DG060288,Birmingham,F,1979-11-30,2010-02-25,30.24,NA,NA,NA,NA,NA,NA,NA
DG060542,Birmingham,M,1965-12-29,2012-07-13,46.54,NA,NA,NA,NA,NA,NA,NA
DG061203,Birmingham,F,1970-08-21,2013-06-15,42.82,2014-05-25,11.3,9,10,4,3,2
DG061298,Leeds,F,1965-01-28,2013-12-21,48.9,NA,NA,NA,NA,NA,NA,NA
DG061374,Birmingham,F,1971-03-15,2011-03-24,40.02,2012-11-04,19.42,9,-1,6,1,1
DG061610,London,F,1963-11-20,2012-04-07,48.38,2013-11-15,19.29,NA,NA,NA,NA,NA
DG061745,Southampton,F,1974-02-10,2011-08-26,37.54,NA,NA,NA,NA,NA,NA,NA
DG062215,London,M,1971-10-05,2011-12-30,40.24,2013-08-30,20.01,9,-1,-1,10,0
DG062428,London,M,1936-08-21,2011-02-14,74.48,NA,NA,NA,NA,NA,NA,NA
DG062545,Glasgow,F,1952-09-14,2011-08-13,58.91,NA,NA,NA,NA,NA,NA,NA
DG062733,Leeds,F,1981-01-08,2011-03-21,30.2,NA,NA,NA,NA,NA,NA,NA
DG063124,Liverpool,M,1973-07-16,2012-06-20,38.93,NA,NA,NA,NA,NA,NA,NA
DG063639,Newcastle upon Tyne,M,1953-10-29,2012-05-06,58.52,NA,NA,NA,NA,NA,NA,NA
DG063658,Glasgow,F,1967-11-15,2013-05-07,45.48,2013-10-31,5.82,8,7,7,2,3
DG063659,Birmingham,F,1971-11-07,2011-07-18,39.69,2012-02-29,7.43,7,10,3,2,2
DG063745,Leeds,F,1978-10-17,2011-12-08,33.14,NA,NA,NA,NA,NA,NA,NA
DG063794,Leeds,F,1986-07-24,2014-05-06,27.78,2014-07-13,2.23,NA,NA,NA,NA,NA
DG064017,Liverpool,F,1961-06-10,2011-02-06,49.66,2012-07-31,17.77,6,-1,2,-1,-1
DG064101,Leeds,F,1965-05-06,2010-05-28,45.06,2012-06-16,24.64,8,7,-1,-1,2
DG064339,Liverpool,M,1952-10-05,2012-05-18,59.62,NA,NA,NA,NA,NA,NA,NA
DG065267,London,M,1986-06-20,2011-03-12,24.73,NA,NA,NA,NA,NA,NA,NA
DG065269,London,M,1977-06-04,2012-01-21,34.63,NA,NA,NA,NA,NA,NA,NA
DG065754,Sheffield,F,1995-11-21,2014-08-25,18.76,2015-06-08,9.43,4,10,8,2,3
DG065806,London,M,1986-12-22,2011-06-11,24.47,2015-06-13,48.07,6,8,5,10,-1
DG065857,Leeds,M,1980-11-07,2011-12-12,31.09,NA,NA,NA,NA,NA,NA,NA
DG066197,London,F,1973-10-29,2013-12-13,40.12,NA,NA,NA,NA,NA,NA,NA
DG066321,Manchester,M,1975-07-16,2011-05-12,35.82,2011-11-15,6.14,NA,NA,NA,NA,NA
DG066407,London,M,1976-08-05,2011-08-30,35.07,NA,NA,NA,NA,NA,NA,NA
DG066471,Birmingham,F,1970-06-05,2010-11-03,40.41,NA,NA,NA,NA,NA,NA,NA
DG066516,London,F,1983-10-06,2012-03-09,28.42,2013-01-07,9.99,-1,9,5,10,2
DG067227,Leeds,M,1985-05-07,2012-07-23,27.21,NA,NA,NA,NA,NA,NA,NA
DG067951,London,F,1951-07-26,2012-03-24,60.66,NA,NA,NA,NA,NA,NA,NA
DG068508,Glasgow,M,1949-08-06,2011-07-22,61.96,NA,NA,NA,NA,NA,NA,NA
DG068633,Manchester,M,1974-06-28,2011-06-08,36.94,NA,NA,NA,NA,NA,NA,NA
DG068754,Leeds,F,1982-11-11,2011-10-16,28.93,NA,NA,NA,NA,NA,NA,NA
DG068879,Birmingham,F,1980-11-25,2013-11-03,32.94,2014-08-14,9.33,NA,NA,NA,NA,NA
DG068927,Liverpool,M,1981-07-21,2013-10-31,32.28,NA,NA,NA,NA,NA,NA,NA
DG068933,Sheffield,M,1968-11-09,2012-02-04,43.24,NA,NA,NA,NA,NA,NA,NA
DG069176,Glasgow,F,1982-01-05,2013-07-19,31.53,2014-05-03,9.46,9,7,7,0,3
DG069183,Nottingham,M,1986-07-08,2012-10-24,26.3,NA,NA,NA,NA,NA,NA,NA
DG069364,London,M,1978-01-10,2012-05-23,34.37,2013-05-31,12.25,8,7,6,10,2
DG069510,Southampton,M,1969-03-28,2011-06-09,42.2,2011-07-11,1.05,7,7,7,10,-1
DG069564,Leeds,M,1991-06-06,2013-01-05,21.59,NA,NA,NA,NA,NA,NA,NA
DG069707,Leeds,M,1973-11-19,2011-05-08,37.46,2015-04-04,46.88,-1,-1,5,7,-1
DG070153,Glasgow,F,1972-06-29,2012-02-01,39.59,NA,NA,NA,NA,NA,NA,NA
DG070431,Sheffield,F,1988-05-21,2012-10-02,24.37,NA,NA,NA,NA,NA,NA,NA
DG070456,Glasgow,M,1989-04-26,2013-04-10,23.96,2014-02-11,10.09,9,-1,7,0,-1
DG070801,Newcastle upon Tyne,F,1976-06-25,2010-01-07,33.54,2014-03-27,50.6,7,9,10,9,3
DG071207,Liverpool,F,1977-05-02,2010-06-20,33.13,NA,NA,NA,NA,NA,NA,NA
DG071219,Nottingham,M,1986-01-06,2011-08-22,25.62,2013-01-06,16.53,9,-1,5,7,2
DG071392,Leeds,M,1989-10-01,2011-03-19,21.46,2015-04-23,49.15,9,8,5,7,1
DG071543,Leeds,F,1971-07-07,2010-11-15,39.36,NA,NA,NA,NA,NA,NA,NA
DG071724,Southampton,F,1977-11-23,2011-11-15,33.98,NA,NA,NA,NA,NA,NA,NA
DG071768,Liverpool,F,1961-04-05,2010-12-09,49.68,NA,NA,NA,NA,NA,NA,NA
DG072194,Glasgow,M,1972-10-30,2012-12-12,40.12,NA,NA,NA,NA,NA,NA,NA
DG072218,Southampton,F,1979-11-07,2013-03-25,33.38,2013-09-03,5.32,6,-1,6,-1,5
DG072512,Birmingham,M,1967-04-05,2010-11-27,43.65,2015-03-04,51.19,7,9,-1,3,0
DG072922,London,M,1972-02-25,2010-07-03,38.35,NA,NA,NA,NA,NA,NA,NA
DG073008,Nottingham,M,1982-02-06,2010-11-11,28.76,NA,NA,NA,NA,NA,NA,NA
DG073041,Glasgow,F,1972-02-23,2010-12-15,38.81,NA,NA,NA,NA,NA,NA,NA
DG073196,Birmingham,M,1976-06-17,2010-10-11,34.32,2011-11-20,13.31,9,10,6,1,0
DG073281,Nottingham,M,1980-12-20,2012-07-27,31.6,NA,NA,NA,NA,NA,NA,NA
DG073322,Glasgow,F,1954-07-02,2010-02-28,55.66,NA,NA,NA,NA,NA,NA,NA
DG073831,Leeds,F,1967-07-30,2011-10-12,44.2,NA,NA,NA,NA,NA,NA,NA
DG074311,Southampton,M,1986-11-14,2012-10-13,25.91,NA,NA,NA,NA,NA,NA,NA
DG074563,Liverpool,F,1969-04-05,2012-05-10,43.1,NA,NA,NA,NA,NA,NA,NA
DG074578,London,M,1983-06-12,2010-03-24,26.78,NA,NA,NA,NA,NA,NA,NA
DG074662,Nottingham,M,1977-09-28,2012-09-09,34.95,2013-05-17,8.21,9,6,6,7,3
DG074731,London,F,1980-05-09,2012-02-27,31.8,NA,NA,NA,NA,NA,NA,NA
DG074910,Southampton,F,1978-03-12,2011-03-25,33.03,NA,NA,NA,NA,NA,NA,NA
DG074941,Birmingham,F,1971-04-24,2012-02-06,40.79,NA,NA,NA,NA,NA,NA,NA
DG075066,Leeds,F,1983-01-15,2011-02-07,28.06,NA,NA,NA,NA,NA,NA,NA
DG075147,Glasgow,M,1987-02-05,2011-08-13,24.52,NA,NA,NA,NA,NA,NA,NA
DG075193,Birmingham,F,1975-09-17,2011-07-07,35.8,2015-04-24,45.57,8,10,6,2,-1
DG075204,Nottingham,M,1977-01-01,2011-02-12,34.11,2012-08-09,17.87,10,7,6,-1,2
DG075250,Liverpool,F,1980-01-10,2010-09-20,30.69,NA,NA,NA,NA,NA,NA,NA
DG075732,Birmingham,F,1956-05-12,2013-11-14,57.51,NA,NA,NA,NA,NA,NA,NA
DG075790,Liverpool,M,1990-12-20,2011-04-15,20.32,NA,NA,NA,NA,NA,NA,NA
DG075818,Southampton,F,1961-11-23,2011-11-01,49.94,NA,NA,NA,NA,NA,NA,NA
DG076172,Sheffield,F,1971-08-21,2011-02-25,39.52,2011-08-07,5.36,6,8,8,2,1
DG076203,Southampton,F,1963-08-31,2010-03-02,46.5,2015-02-11,59.37,3,8,6,10,1
DG076271,London,F,1979-02-22,2012-02-01,32.94,2015-01-27,35.84,5,8,5,10,1
DG076549,Liverpool,F,1964-03-28,2013-02-21,48.9,NA,NA,NA,NA,NA,NA,NA
DG076700,Sheffield,F,1977-05-27,2013-10-24,36.41,NA,NA,NA,NA,NA,NA,NA
DG076853,Manchester,M,1985-12-02,2010-10-07,24.85,2015-04-20,54.41,NA,NA,NA,NA,NA
DG076909,Southampton,F,1940-12-13,2010-09-21,69.77,NA,NA,NA,NA,NA,NA,NA
DG076968,Manchester,F,1974-01-28,2012-05-18,38.3,2013-03-09,9.69,6,9,-1,7,1
DG077055,Manchester,F,1966-08-02,2011-10-09,45.19,2012-02-18,4.34,6,8,5,7,-1
DG077194,Manchester,F,1981-09-21,2010-09-09,28.97,NA,NA,NA,NA,NA,NA,NA
DG077314,Manchester,M,1982-01-28,2010-10-24,28.74,NA,NA,NA,NA,NA,NA,NA
DG077488,Nottingham,F,1969-03-23,2010-04-21,41.08,NA,NA,NA,NA,NA,NA,NA
DG078038,Newcastle upon Tyne,M,1976-09-08,2014-09-16,38.02,NA,NA,NA,NA,NA,NA,NA
DG078045,London,M,1983-06-20,2010-08-12,27.15,2011-01-07,4.86,9,-1,8,10,2
DG078442,London,M,1978-05-31,2014-03-22,35.81,NA,NA,NA,NA,NA,NA,NA
DG078526,Birmingham,F,1952-08-07,2011-09-05,59.08,NA,NA,NA,NA,NA,NA,NA
DG079090,London,F,1987-11-09,2010-01-14,22.18,NA,NA,NA,NA,NA,NA,NA
DG079248,Manchester,F,1989-02-02,2010-10-21,21.71,2013-02-15,27.86,5,10,-1,4,0
DG079289,Birmingham,M,1962-02-13,2011-06-17,49.34,NA,NA,NA,NA,NA,NA,NA
DG079304,Southampton,F,1968-07-16,2011-05-04,42.8,NA,NA,NA,NA,NA,NA,NA
DG079378,Manchester,M,1983-01-14,2010-02-09,27.07,NA,NA,NA,NA,NA,NA,NA
DG079667,Southampton,F,1968-04-19,2010-03-25,41.93,NA,NA,NA,NA,NA,NA,NA
DG079693,London,F,1984-11-19,2013-01-15,28.16,NA,NA,NA,NA,NA,NA,NA
DG079895,London,M,1976-05-03,2011-10-09,35.43,2012-01-12,3.12,8,8,6,9,1
DG080041,London,F,1968-04-25,2011-01-04,42.69,2013-03-04,25.95,5,7,6,10,2
DG080457,London,M,1972-08-08,2011-10-10,39.17,NA,NA,NA,NA,NA,NA,NA
DG080535,Newcastle upon Tyne,F,1971-08-22,2013-10-26,42.18,NA,NA,NA,NA,NA,NA,NA
DG080845,Manchester,F,1979-04-10,2012-07-13,33.26,2012-12-06,4.8,5,7,4,6,4
DG081019,Liverpool,M,1984-10-02,2012-07-24,27.81,NA,NA,NA,NA,NA,NA,NA
DG081572,Manchester,F,1970-05-08,2012-04-29,41.98,NA,NA,NA,NA,NA,NA,NA
DG081843,Leeds,M,1985-06-07,2011-01-15,25.61,2013-01-15,24.02,NA,NA,NA,NA,NA
DG081957,London,M,1990-05-26,2013-03-29,22.84,NA,NA,NA,NA,NA,NA,NA
DG082347,Sheffield,M,1986-07-02,2012-02-09,25.61,2014-03-07,24.87,-1,8,8,-1,2
DG082460,London,M,1986-03-06,2011-05-04,25.16,NA,NA,NA,NA,NA,NA,NA
DG082519,Leeds,M,1980-10-16,2010-02-17,29.34,2013-09-29,43.37,8,-1,5,-1,0
DG082622,Leeds,M,1981-04-22,2010-12-30,29.69,2015-02-12,49.45,7,7,-1,6,0
DG083043,Birmingham,M,1984-03-08,2010-07-24,26.38,2014-02-27,43.17,5,9,2,0,0
DG083088,Birmingham,F,1986-05-07,2012-02-22,25.8,NA,NA,NA,NA,NA,NA,NA
DG083423,Sheffield,M,1980-09-25,2013-03-07,32.45,NA,NA,NA,NA,NA,NA,NA
DG084000,Glasgow,M,1980-02-21,2013-10-17,33.65,NA,NA,NA,NA,NA,NA,NA
DG084242,Birmingham,M,1946-08-24,2010-08-07,63.95,NA,NA,NA,NA,NA,NA,NA
DG084266,Liverpool,F,1978-05-10,2011-04-14,32.93,2015-01-27,45.47,3,-1,0,-1,0
DG084302,London,M,1978-10-02,2012-11-12,34.11,2014-12-19,25.2,8,7,8,-1,0
DG084409,Manchester,F,1984-04-09,2012-05-22,28.12,2015-04-03,34.37,4,8,3,5,3
DG084497,Nottingham,F,1986-01-11,2013-07-24,27.53,2014-02-15,6.77,-1,-1,-1,7,4
DG084964,Sheffield,F,1959-03-28,2010-05-29,51.17,NA,NA,NA,NA,NA,NA,NA
DG085320,London,M,1983-03-21,2010-10-14,27.57,2015-06-08,55.79,6,8,-1,10,-1
DG085439,Manchester,M,1953-10-25,2011-12-03,58.11,NA,NA,NA,NA,NA,NA,NA
DG085515,Glasgow,F,1978-12-22,2010-12-23,32,2012-09-09,20.57,7,6,5,-1,1
DG085579,Liverpool,F,1954-10-27,2010-05-02,55.51,2012-01-23,20.73,8,-1,2,-1,3
DG085911,Manchester,M,1979-08-02,2012-07-21,32.97,NA,NA,NA,NA,NA,NA,NA
DG085976,Birmingham,F,1975-10-05,2010-02-22,34.38,NA,NA,NA,NA,NA,NA,NA
DG085995,Newcastle upon Tyne,F,1956-04-01,2010-10-17,54.54,NA,NA,NA,NA,NA,NA,NA
DG086083,Birmingham,M,1976-03-05,2011-02-13,34.94,NA,NA,NA,NA,NA,NA,NA
DG086228,Southampton,M,1959-01-19,2010-05-13,51.31,2011-07-29,14.52,5,-1,7,10,-1
DG086835,Sheffield,F,1983-06-14,2012-04-21,28.85,2013-05-16,12.81,5,8,6,1,4
DG086894,Birmingham,M,1970-10-10,2010-04-20,39.53,2015-04-15,59.83,-1,-1,5,1,0
DG086898,London,F,1956-02-06,2010-06-01,54.32,NA,NA,NA,NA,NA,NA,NA
DG086946,Birmingham,F,1991-11-27,2011-08-21,19.73,NA,NA,NA,NA,NA,NA,NA
DG087378,London,M,1967-11-02,2012-11-05,45.01,NA,NA,NA,NA,NA,NA,NA
DG087494,Leeds,M,1979-06-11,2011-05-11,31.92,NA,NA,NA,NA,NA,NA,NA
DG087797,Manchester,F,1985-09-25,2011-11-19,26.15,NA,NA,NA,NA,NA,NA,NA
DG087937,Manchester,F,1959-06-20,2012-03-14,52.73,NA,NA,NA,NA,NA,NA,NA
DG088026,Sheffield,M,1985-06-02,2013-06-18,28.04,NA,NA,NA,NA,NA,NA,NA
DG088533,Nottingham,F,1955-10-10,2012-09-03,56.9,2014-12-19,27.5,7,6,5,-1,2
DG088549,London,F,1979-10-11,2012-03-03,32.39,NA,NA,NA,NA,NA,NA,NA
DG088633,Nottingham,F,1969-04-29,2010-12-08,41.61,NA,NA,NA,NA,NA,NA,NA
DG088666,Southampton,M,1970-04-17,2012-04-22,42.02,2012-11-03,6.41,4,7,5,-1,1
DG088808,Leeds,M,1980-03-14,2011-10-01,31.55,NA,NA,NA,NA,NA,NA,NA
DG089052,Southampton,F,1979-03-17,2013-02-24,33.94,NA,NA,NA,NA,NA,NA,NA
DG089232,Southampton,F,1987-12-07,2011-11-29,23.98,2012-02-17,2.63,NA,NA,NA,NA,NA
DG089804,Sheffield,M,1980-11-05,2011-06-27,30.64,NA,NA,NA,NA,NA,NA,NA
DG089856,Birmingham,F,1978-01-14,2012-12-27,34.95,NA,NA,NA,NA,NA,NA,NA
DG090085,Leeds,F,1970-09-05,2010-03-08,39.5,2015-04-27,61.63,6,6,5,-1,0
DG090086,Nottingham,F,1986-06-23,2012-11-04,26.37,NA,NA,NA,NA,NA,NA,NA
DG090396,Leeds,M,1989-07-01,2012-04-19,22.8,NA,NA,NA,NA,NA,NA,NA
DG090422,London,F,1961-07-28,2012-02-29,50.59,2014-10-11,31.38,9,9,6,10,3
DG090426,Birmingham,F,1967-04-02,2010-11-26,43.65,NA,NA,NA,NA,NA,NA,NA
DG090654,Liverpool,F,1979-07-10,2012-01-25,32.54,NA,NA,NA,NA,NA,NA,NA
DG090772,Manchester,M,1984-01-01,2012-12-09,28.94,2013-04-10,4.01,-1,7,4,4,0
DG090824,Nottingham,F,1991-05-30,2011-11-15,20.46,NA,NA,NA,NA,NA,NA,NA
DG090848,Southampton,F,1979-07-31,2010-12-30,31.42,2013-08-18,31.61,4,7,7,10,1
DG090918,London,M,1973-07-28,2010-03-27,36.66,NA,NA,NA,NA,NA,NA,NA
DG090988,Manchester,M,1984-04-18,2011-12-11,27.65,NA,NA,NA,NA,NA,NA,NA
DG091233,London,F,1962-01-16,2012-02-11,50.07,NA,NA,NA,NA,NA,NA,NA
DG091261,London,F,1974-07-13,2010-09-06,36.15,NA,NA,NA,NA,NA,NA,NA
DG091372,Newcastle upon Tyne,F,1961-11-09,2010-03-10,48.33,2012-06-14,27.17,6,7,9,-1,4
DG091440,Newcastle upon Tyne,F,1967-12-16,2014-01-10,46.07,NA,NA,NA,NA,NA,NA,NA
DG091527,Glasgow,M,1975-05-30,2011-09-14,36.29,NA,NA,NA,NA,NA,NA,NA
DG091717,London,M,1980-04-13,2014-04-11,33.99,NA,NA,NA,NA,NA,NA,NA
DG091845,Birmingham,F,1968-12-22,2011-05-14,42.39,NA,NA,NA,NA,NA,NA,NA
DG091906,Glasgow,F,1980-11-27,2010-11-26,30,NA,NA,NA,NA,NA,NA,NA
DG091938,Liverpool,F,1970-04-23,2011-08-28,41.35,NA,NA,NA,NA,NA,NA,NA
DG092165,Liverpool,M,1976-12-06,2013-04-26,36.39,2013-10-14,5.62,10,7,4,-1,2
DG092281,Leeds,M,1981-04-17,2011-07-21,30.26,2015-03-12,43.7,9,6,9,8,0
DG092312,Southampton,F,1975-05-30,2011-05-08,35.94,NA,NA,NA,NA,NA,NA,NA
DG092596,Glasgow,F,1968-04-18,2010-02-06,41.8,NA,NA,NA,NA,NA,NA,NA
DG092833,Birmingham,F,1974-06-06,2013-08-02,39.16,2013-08-04,0.07,-1,8,3,0,3
DG092999,Birmingham,F,1944-07-05,2011-07-06,67,2013-03-24,20.6,7,9,4,2,0
DG093010,Leeds,M,1988-02-03,2010-12-25,22.89,2011-03-18,2.73,9,8,6,7,1
DG093124,London,M,1978-02-17,2010-11-07,32.72,NA,NA,NA,NA,NA,NA,NA
DG093517,Glasgow,M,1949-07-30,2010-02-11,60.54,2014-12-07,57.82,10,7,7,-1,0
DG093604,Birmingham,F,1979-05-11,2012-06-16,33.1,NA,NA,NA,NA,NA,NA,NA
DG093765,Liverpool,F,1984-07-28,2011-11-06,27.27,2013-04-15,17.28,5,7,0,6,2
DG093863,London,M,1946-01-21,2011-11-06,65.79,2014-05-19,30.39,10,9,10,10,0
DG094165,London,F,1977-09-30,2011-08-23,33.89,NA,NA,NA,NA,NA,NA,NA
DG094606,Manchester,F,1990-10-15,2010-07-30,19.79,2014-02-04,42.22,5,9,-1,5,3
DG095047,Birmingham,F,1959-05-22,2014-01-18,54.66,NA,NA,NA,NA,NA,NA,NA
DG095144,Leeds,M,1989-10-02,2011-07-27,21.82,NA,NA,NA,NA,NA,NA,NA
DG095149,Manchester,F,1964-10-01,2011-05-07,46.6,2011-07-29,2.73,7,8,-1,6,3
DG095181,London,F,1951-05-21,2012-09-15,61.32,2015-03-14,29.9,8,9,8,10,0
DG095517,London,F,1986-08-18,2010-09-27,24.11,NA,NA,NA,NA,NA,NA,NA
DG095601,Newcastle upon Tyne,M,1982-08-21,2010-01-16,27.41,2012-10-02,32.53,-1,9,-1,5,3
DG095822,Nottingham,F,1976-10-01,2010-10-26,34.07,2011-09-06,10.35,7,4,4,7,2
DG096318,Newcastle upon Tyne,F,1975-10-05,2012-05-30,36.65,NA,NA,NA,NA,NA,NA,NA
DG096343,London,M,1967-04-02,2010-05-30,43.16,NA,NA,NA,NA,NA,NA,NA
DG096578,Newcastle upon Tyne,F,1974-09-12,2013-07-05,38.81,NA,NA,NA,NA,NA,NA,NA
DG096652,Nottingham,M,1974-05-07,2010-01-13,35.69,NA,NA,NA,NA,NA,NA,NA
DG097039,London,M,1956-04-05,2012-06-04,56.16,NA,NA,NA,NA,NA,NA,NA
DG097128,Newcastle upon Tyne,M,1974-01-19,2011-03-29,37.19,NA,NA,NA,NA,NA,NA,NA
DG097532,Birmingham,F,1980-04-27,2012-04-29,32.01,2012-09-30,5.06,7,8,3,-1,2
DG097547,Leeds,F,1985-01-12,2011-03-16,26.17,NA,NA,NA,NA,NA,NA,NA
DG097743,London,M,1981-05-11,2012-09-28,31.38,NA,NA,NA,NA,NA,NA,NA
DG097755,Newcastle upon Tyne,F,1987-08-24,2012-12-29,25.35,NA,NA,NA,NA,NA,NA,NA
DG097866,Birmingham,M,1965-07-16,2010-04-16,44.75,2014-09-13,52.93,NA,NA,NA,NA,NA
DG097964,Birmingham,F,1978-11-08,2013-05-20,34.53,NA,NA,NA,NA,NA,NA,NA
DG098518,Nottingham,F,1986-06-03,2013-01-06,26.6,NA,NA,NA,NA,NA,NA,NA
DG098599,Birmingham,F,1937-06-27,2010-01-11,72.54,NA,NA,NA,NA,NA,NA,NA
DG098626,Nottingham,F,1985-03-16,2013-06-29,28.29,NA,NA,NA,NA,NA,NA,NA
DG098835,Birmingham,F,1970-04-28,2010-03-23,39.9,2012-12-05,32.46,9,10,6,2,1
